incident_id,timestamp,type,user,source_ip,evidence,severity_score,is_external,kb_path
INC0542,2025-11-10 13:04:24,Suspicious File Activity,bob,10.0.0.4,file_access auto_generated_detail_1114,8,False,knowledge_articles\INC0542.md
INC0296,2025-11-09 14:58:27,Insider / Removable Media,bob,10.0.0.33,usb_insert auto_generated_detail_581,8,False,knowledge_articles\INC0296.md
INC0541,2025-11-10 12:59:47,Suspicious File Activity,dave,10.0.0.45,file_access auto_generated_detail_1113,8,False,knowledge_articles\INC0541.md
INC0538,2025-11-10 12:51:56,Suspicious File Activity,carol,10.0.0.34,file_access auto_generated_detail_1109,8,False,knowledge_articles\INC0538.md
INC0537,2025-11-10 12:47:56,Suspicious File Activity,svc_backup,10.0.0.40,file_access auto_generated_detail_1107,8,False,knowledge_articles\INC0537.md
INC0301,2025-11-09 15:40:04,Unauthorized Configuration Change,carol,10.0.0.43,config_change auto_generated_detail_597,8,False,knowledge_articles\INC0301.md
INC0317,2025-11-09 17:19:45,Suspicious File Activity,bob,10.0.0.46,file_access auto_generated_detail_635,8,False,knowledge_articles\INC0317.md
INC0533,2025-11-10 12:18:36,Suspicious File Activity,alice,10.0.0.25,file_access auto_generated_detail_1095,8,False,knowledge_articles\INC0533.md
INC0303,2025-11-09 15:46:04,Unauthorized Configuration Change,admin,10.0.0.43,config_change auto_generated_detail_600,8,False,knowledge_articles\INC0303.md
INC0532,2025-11-10 12:14:50,Suspicious File Activity,carol,10.0.0.32,file_copied auto_generated_detail_1092,8,False,knowledge_articles\INC0532.md
INC0529,2025-11-10 12:04:42,Suspicious File Activity,alice,10.0.0.35,file_access auto_generated_detail_1087,8,False,knowledge_articles\INC0529.md
INC0527,2025-11-10 11:53:10,Suspicious File Activity,bob,10.0.0.4,file_access auto_generated_detail_1084,8,False,knowledge_articles\INC0527.md
INC0525,2025-11-10 11:48:51,Suspicious File Activity,carol,10.0.0.38,file_access auto_generated_detail_1081,8,False,knowledge_articles\INC0525.md
INC0524,2025-11-10 11:45:36,Suspicious File Activity,bob,10.0.0.2,file_access auto_generated_detail_1079,8,False,knowledge_articles\INC0524.md
INC0522,2025-11-10 11:39:25,Suspicious File Activity,bob,10.0.0.16,file_copied auto_generated_detail_1077,8,False,knowledge_articles\INC0522.md
INC0312,2025-11-09 16:55:08,Suspicious File Activity,dave,10.0.0.37,file_copied auto_generated_detail_624,8,False,knowledge_articles\INC0312.md
INC0313,2025-11-09 16:57:22,Suspicious File Activity,carol,10.0.0.12,file_access auto_generated_detail_625,8,False,knowledge_articles\INC0313.md
INC0314,2025-11-09 17:05:21,Suspicious File Activity,dave,10.0.0.33,file_access auto_generated_detail_629,8,False,knowledge_articles\INC0314.md
INC0351,2025-11-09 20:52:12,Suspicious File Activity,bob,10.0.0.25,file_access auto_generated_detail_712,8,False,knowledge_articles\INC0351.md
INC0355,2025-11-09 21:07:51,Suspicious File Activity,bob,10.0.0.10,file_access auto_generated_detail_720,8,False,knowledge_articles\INC0355.md
INC0354,2025-11-09 21:06:31,Suspicious File Activity,alice,10.0.0.25,file_download auto_generated_detail_719,8,False,knowledge_articles\INC0354.md
INC0402,2025-11-10 01:39:50,Suspicious File Activity,dave,10.0.0.44,file_access auto_generated_detail_830,8,False,knowledge_articles\INC0402.md
INC0461,2025-11-10 06:28:21,Suspicious File Activity,bob,10.0.0.26,file_access auto_generated_detail_957,8,False,knowledge_articles\INC0461.md
INC0459,2025-11-10 06:17:09,Suspicious File Activity,alice,10.0.0.10,file_access auto_generated_detail_953,8,False,knowledge_articles\INC0459.md
INC0458,2025-11-10 06:06:59,Suspicious File Activity,svc_backup,10.0.0.38,file_access auto_generated_detail_947,8,False,knowledge_articles\INC0458.md
INC0394,2025-11-10 00:41:33,Brute Force / Authentication Attack,carol,10.0.0.39,brute_force auto_generated_detail_806,8,False,knowledge_articles\INC0394.md
INC0395,2025-11-10 00:54:40,Suspicious File Activity,svc_backup,10.0.0.3,file_access auto_generated_detail_811,8,False,knowledge_articles\INC0395.md
INC0457,2025-11-10 06:01:48,Suspicious File Activity,carol,10.0.0.15,file_access auto_generated_detail_945,8,False,knowledge_articles\INC0457.md
INC0433,2025-11-10 04:06:20,Suspicious File Activity,carol,10.0.0.40,file_access auto_generated_detail_898,8,False,knowledge_articles\INC0433.md
INC0453,2025-11-10 05:46:59,Suspicious File Activity,bob,10.0.0.40,file_access auto_generated_detail_940,8,False,knowledge_articles\INC0453.md
INC0399,2025-11-10 01:09:27,Suspicious File Activity,dave,10.0.0.35,file_download auto_generated_detail_818,8,False,knowledge_articles\INC0399.md
INC0099,2025-11-08 21:34:23,Unauthorized Configuration Change,dave,10.0.0.40,config_change auto_generated_detail_194,8,False,knowledge_articles\INC0099.md
INC0452,2025-11-10 05:37:36,Brute Force / Authentication Attack,carol,10.0.0.40,brute_force auto_generated_detail_935,8,False,knowledge_articles\INC0452.md
INC0451,2025-11-10 05:25:08,Brute Force / Authentication Attack,bob,10.0.0.45,brute_force auto_generated_detail_929,8,False,knowledge_articles\INC0451.md
INC0462,2025-11-10 06:32:35,Suspicious File Activity,dave,10.0.0.43,file_copied auto_generated_detail_958,8,False,knowledge_articles\INC0462.md
INC0404,2025-11-10 01:45:44,Suspicious File Activity,admin,10.0.0.33,file_download auto_generated_detail_834,8,False,knowledge_articles\INC0404.md
INC0405,2025-11-10 01:52:28,Suspicious File Activity,alice,10.0.0.12,file_copied auto_generated_detail_838,8,False,knowledge_articles\INC0405.md
INC0450,2025-11-10 05:22:06,Suspicious File Activity,bob,10.0.0.35,file_access auto_generated_detail_928,8,False,knowledge_articles\INC0450.md
INC0407,2025-11-10 01:54:57,Suspicious File Activity,bob,10.0.0.41,file_copied auto_generated_detail_840,8,False,knowledge_articles\INC0407.md
INC0410,2025-11-10 02:12:01,Suspicious File Activity,bob,10.0.0.44,file_access auto_generated_detail_847,8,False,knowledge_articles\INC0410.md
INC0420,2025-11-10 03:23:03,Suspicious File Activity,bob,10.0.0.28,file_access auto_generated_detail_878,8,False,knowledge_articles\INC0420.md
INC0441,2025-11-10 04:46:34,Suspicious File Activity,bob,10.0.0.49,file_download auto_generated_detail_912,8,False,knowledge_articles\INC0441.md
INC0440,2025-11-10 04:44:31,Suspicious File Activity,svc_backup,10.0.0.23,file_access auto_generated_detail_911,8,False,knowledge_articles\INC0440.md
INC0146,2025-11-09 01:47:15,Network Intrusion / Reconnaissance,bob,10.0.0.11,port_scan auto_generated_detail_283,8,False,knowledge_articles\INC0146.md
INC0416,2025-11-10 03:02:35,Suspicious File Activity,admin,10.0.0.24,file_download auto_generated_detail_870,8,False,knowledge_articles\INC0416.md
INC0091,2025-11-08 20:44:00,Insider / Removable Media,alice,10.0.0.4,usb_insert auto_generated_detail_175,8,False,knowledge_articles\INC0091.md
INC0389,2025-11-10 00:15:28,Suspicious File Activity,bob,10.0.0.30,file_copied auto_generated_detail_797,8,False,knowledge_articles\INC0389.md
INC0387,2025-11-10 00:03:28,Suspicious File Activity,dave,10.0.0.7,file_copied auto_generated_detail_793,8,False,knowledge_articles\INC0387.md
INC0418,2025-11-10 03:12:47,Suspicious File Activity,alice,10.0.0.23,file_access auto_generated_detail_873,8,False,knowledge_articles\INC0418.md
INC0077,2025-11-08 19:20:10,Insider / Removable Media,dave,10.0.0.12,usb_insert auto_generated_detail_147,8,False,knowledge_articles\INC0077.md
INC0356,2025-11-09 21:12:15,Suspicious File Activity,svc_backup,10.0.0.41,file_access auto_generated_detail_723,8,False,knowledge_articles\INC0356.md
INC0357,2025-11-09 21:20:11,Suspicious File Activity,bob,10.0.0.40,file_access auto_generated_detail_727,8,False,knowledge_articles\INC0357.md
INC0491,2025-11-10 08:26:55,Suspicious File Activity,carol,10.0.0.46,file_access auto_generated_detail_1003,8,False,knowledge_articles\INC0491.md
INC0422,2025-11-10 03:27:36,Suspicious File Activity,dave,10.0.0.35,file_download auto_generated_detail_880,8,False,knowledge_articles\INC0422.md
INC0489,2025-11-10 08:20:16,Suspicious File Activity,dave,10.0.0.37,file_access auto_generated_detail_1000,8,False,knowledge_articles\INC0489.md
INC0073,2025-11-08 19:07:19,Unauthorized Configuration Change,bob,10.0.0.23,config_change auto_generated_detail_139,8,False,knowledge_articles\INC0073.md
INC0111,2025-11-08 22:39:56,Network Intrusion / Reconnaissance,bob,10.0.0.32,port_scan auto_generated_detail_217,8,False,knowledge_articles\INC0111.md
INC0486,2025-11-10 08:02:04,Suspicious File Activity,svc_backup,10.0.0.13,file_access auto_generated_detail_994,8,False,knowledge_articles\INC0486.md
INC0483,2025-11-10 07:51:55,Suspicious File Activity,svc_backup,10.0.0.45,file_access auto_generated_detail_990,8,False,knowledge_articles\INC0483.md
INC0075,2025-11-08 19:14:43,Unauthorized Configuration Change,alice,10.0.0.6,config_change auto_generated_detail_142,8,False,knowledge_articles\INC0075.md
INC0481,2025-11-10 07:44:12,Suspicious File Activity,carol,10.0.0.25,file_access auto_generated_detail_985,8,False,knowledge_articles\INC0481.md
INC0371,2025-11-09 22:10:36,Suspicious File Activity,bob,10.0.0.38,file_access auto_generated_detail_750,8,False,knowledge_articles\INC0371.md
INC0080,2025-11-08 19:28:02,Unauthorized Configuration Change,dave,10.0.0.38,config_change auto_generated_detail_151,8,False,knowledge_articles\INC0080.md
INC0475,2025-11-10 07:23:05,Suspicious File Activity,svc_sync,10.0.0.49,file_access auto_generated_detail_976,8,False,knowledge_articles\INC0475.md
INC0474,2025-11-10 07:14:20,Suspicious File Activity,carol,10.0.0.37,file_access auto_generated_detail_973,8,False,knowledge_articles\INC0474.md
INC0375,2025-11-09 22:51:11,Suspicious File Activity,dave,10.0.0.49,file_access auto_generated_detail_763,8,False,knowledge_articles\INC0375.md
INC0376,2025-11-09 22:55:18,Brute Force / Authentication Attack,bob,10.0.0.33,brute_force auto_generated_detail_764,8,False,knowledge_articles\INC0376.md
INC0471,2025-11-10 07:04:37,Suspicious File Activity,alice,10.0.0.37,file_copied auto_generated_detail_969,8,False,knowledge_articles\INC0471.md
INC0378,2025-11-09 23:04:10,Suspicious File Activity,bob,10.0.0.46,file_download auto_generated_detail_767,8,False,knowledge_articles\INC0378.md
INC0469,2025-11-10 06:57:19,Suspicious File Activity,carol,10.0.0.46,file_access auto_generated_detail_967,8,False,knowledge_articles\INC0469.md
INC0104,2025-11-08 21:56:04,Insider / Removable Media,carol,10.0.0.33,usb_insert auto_generated_detail_202,8,False,knowledge_articles\INC0104.md
INC0381,2025-11-09 23:23:34,Suspicious File Activity,alice,10.0.0.18,file_download auto_generated_detail_776,8,False,knowledge_articles\INC0381.md
INC0468,2025-11-10 06:52:44,Suspicious File Activity,alice,10.0.0.44,file_download auto_generated_detail_966,8,False,knowledge_articles\INC0468.md
INC0383,2025-11-09 23:41:32,Suspicious File Activity,dave,10.0.0.46,file_access auto_generated_detail_783,8,False,knowledge_articles\INC0383.md
INC0280,2025-11-09 13:40:22,Network Intrusion / Reconnaissance,alice,10.0.0.11,port_scan auto_generated_detail_555,8,False,knowledge_articles\INC0280.md
INC0429,2025-11-10 03:50:39,Suspicious File Activity,bob,10.0.0.10,file_access auto_generated_detail_892,8,False,knowledge_articles\INC0429.md
INC0276,2025-11-09 13:30:56,Unauthorized Configuration Change,bob,10.0.0.48,config_change auto_generated_detail_548,8,False,knowledge_articles\INC0276.md
INC0653,2025-11-10 22:45:08,Suspicious File Activity,alice,10.0.0.41,file_access auto_generated_detail_1343,8,False,knowledge_articles\INC0653.md
INC0192,2025-11-09 06:17:16,Unauthorized Configuration Change,dave,10.0.0.10,config_change auto_generated_detail_385,8,False,knowledge_articles\INC0192.md
INC0670,2025-11-11 00:13:21,Suspicious File Activity,dave,10.0.0.40,file_copied auto_generated_detail_1377,8,False,knowledge_articles\INC0670.md
INC0669,2025-11-11 00:08:33,Suspicious File Activity,alice,10.0.0.33,file_download auto_generated_detail_1376,8,False,knowledge_articles\INC0669.md
INC0668,2025-11-11 00:06:14,Suspicious File Activity,svc_sync,10.0.0.2,file_access auto_generated_detail_1375,8,False,knowledge_articles\INC0668.md
INC0666,2025-11-10 23:58:57,Suspicious File Activity,svc_backup,10.0.0.38,file_download auto_generated_detail_1371,8,False,knowledge_articles\INC0666.md
INC0665,2025-11-10 23:55:49,Suspicious File Activity,dave,10.0.0.34,file_access auto_generated_detail_1369,8,False,knowledge_articles\INC0665.md
INC0663,2025-11-10 23:44:57,Suspicious File Activity,alice,10.0.0.39,file_copied auto_generated_detail_1365,8,False,knowledge_articles\INC0663.md
INC0202,2025-11-09 06:49:44,Unauthorized Configuration Change,dave,10.0.0.49,config_change auto_generated_detail_399,8,False,knowledge_articles\INC0202.md
INC0656,2025-11-10 23:02:34,Suspicious File Activity,admin,10.0.0.33,file_access auto_generated_detail_1351,8,False,knowledge_articles\INC0656.md
INC0026,2025-11-08 14:54:09,Unauthorized Configuration Change,svc_sync,10.0.0.36,config_change auto_generated_detail_39,8,False,knowledge_articles\INC0026.md
INC0206,2025-11-09 07:11:45,Unauthorized Configuration Change,bob,10.0.0.27,config_change auto_generated_detail_408,8,False,knowledge_articles\INC0206.md
INC0647,2025-11-10 22:29:50,Brute Force / Authentication Attack,svc_backup,10.0.0.29,brute_force auto_generated_detail_1336,8,False,knowledge_articles\INC0647.md
INC0233,2025-11-09 09:55:28,Unauthorized Configuration Change,carol,10.0.0.25,config_change auto_generated_detail_469,8,False,knowledge_articles\INC0233.md
INC0646,2025-11-10 22:25:12,Suspicious File Activity,admin,10.0.0.21,file_access auto_generated_detail_1335,8,False,knowledge_articles\INC0646.md
INC0641,2025-11-10 22:09:46,Suspicious File Activity,bob,10.0.0.5,file_access auto_generated_detail_1328,8,False,knowledge_articles\INC0641.md
INC0636,2025-11-10 21:17:30,Suspicious File Activity,alice,10.0.0.24,file_access auto_generated_detail_1307,8,False,knowledge_articles\INC0636.md
INC0219,2025-11-09 08:11:41,Network Intrusion / Reconnaissance,carol,10.0.0.9,port_scan auto_generated_detail_432,8,False,knowledge_articles\INC0219.md
INC0629,2025-11-10 20:41:27,Suspicious File Activity,alice,10.0.0.46,file_access auto_generated_detail_1290,8,False,knowledge_articles\INC0629.md
INC0223,2025-11-09 09:00:25,Unauthorized Configuration Change,alice,10.0.0.43,config_change auto_generated_detail_448,8,False,knowledge_articles\INC0223.md
INC0624,2025-11-10 20:14:16,Suspicious File Activity,dave,10.0.0.22,file_access auto_generated_detail_1279,8,False,knowledge_articles\INC0624.md
INC0225,2025-11-09 09:18:12,Unauthorized Configuration Change,svc_sync,10.0.0.10,config_change auto_generated_detail_455,8,False,knowledge_articles\INC0225.md
INC0621,2025-11-10 20:03:34,Brute Force / Authentication Attack,carol,10.0.0.36,brute_force auto_generated_detail_1276,8,False,knowledge_articles\INC0621.md
INC0620,2025-11-10 19:58:57,Suspicious File Activity,dave,10.0.0.29,file_copied auto_generated_detail_1274,8,False,knowledge_articles\INC0620.md
INC0137,2025-11-09 00:40:14,Unauthorized Configuration Change,svc_sync,10.0.0.11,config_change auto_generated_detail_259,8,False,knowledge_articles\INC0137.md
INC0672,2025-11-11 00:19:11,Suspicious File Activity,bob,10.0.0.40,file_access auto_generated_detail_1379,8,False,knowledge_articles\INC0672.md
INC0673,2025-11-11 00:21:26,Authentication Failure,admin,203.0.113.55,login_failed auto_generated_detail_1380,8,True,knowledge_articles\INC0673.md
INC0018,2025-11-08 14:20:22,Unauthorized Configuration Change,dave,10.0.0.36,config_change auto_generated_detail_27,8,False,knowledge_articles\INC0018.md
INC0187,2025-11-09 05:40:02,Unauthorized Configuration Change,bob,10.0.0.20,config_change auto_generated_detail_374,8,False,knowledge_articles\INC0187.md
INC0731,2025-11-11 05:34:14,Suspicious File Activity,svc_sync,10.0.0.11,file_access auto_generated_detail_1498,8,False,knowledge_articles\INC0731.md
INC0730,2025-11-11 05:31:09,Suspicious File Activity,carol,10.0.0.35,file_download auto_generated_detail_1497,8,False,knowledge_articles\INC0730.md
INC0728,2025-11-11 05:20:09,Brute Force / Authentication Attack,carol,10.0.0.44,brute_force auto_generated_detail_1491,8,False,knowledge_articles\INC0728.md
INC0719,2025-11-11 04:29:55,Suspicious File Activity,admin,10.0.0.46,file_access auto_generated_detail_1474,8,False,knowledge_articles\INC0719.md
INC0718,2025-11-11 04:24:33,Suspicious File Activity,dave,10.0.0.33,file_access auto_generated_detail_1472,8,False,knowledge_articles\INC0718.md
INC0717,2025-11-11 04:23:10,Suspicious File Activity,alice,10.0.0.6,file_access auto_generated_detail_1471,8,False,knowledge_articles\INC0717.md
INC0716,2025-11-11 04:14:29,Suspicious File Activity,bob,10.0.0.15,file_access auto_generated_detail_1468,8,False,knowledge_articles\INC0716.md
INC0162,2025-11-09 03:19:12,Unauthorized Configuration Change,bob,10.0.0.15,config_change auto_generated_detail_321,8,False,knowledge_articles\INC0162.md
INC0163,2025-11-09 03:30:55,Unauthorized Configuration Change,svc_backup,10.0.0.10,config_change auto_generated_detail_325,8,False,knowledge_articles\INC0163.md
INC0714,2025-11-11 04:04:08,Suspicious File Activity,bob,10.0.0.10,file_download auto_generated_detail_1463,8,False,knowledge_articles\INC0714.md
INC0710,2025-11-11 03:46:08,Suspicious File Activity,bob,10.0.0.43,file_access auto_generated_detail_1456,8,False,knowledge_articles\INC0710.md
INC0709,2025-11-11 03:42:44,Suspicious File Activity,alice,10.0.0.8,file_access auto_generated_detail_1455,8,False,knowledge_articles\INC0709.md
INC0168,2025-11-09 03:47:02,Insider / Removable Media,alice,10.0.0.3,usb_insert auto_generated_detail_332,8,False,knowledge_articles\INC0168.md
INC0706,2025-11-11 03:15:42,Suspicious File Activity,carol,10.0.0.27,file_access auto_generated_detail_1447,8,False,knowledge_articles\INC0706.md
INC0171,2025-11-09 04:10:48,Unauthorized Configuration Change,bob,10.0.0.38,config_change auto_generated_detail_341,8,False,knowledge_articles\INC0171.md
INC0700,2025-11-11 02:22:18,Suspicious File Activity,bob,10.0.0.30,file_access auto_generated_detail_1427,8,False,knowledge_articles\INC0700.md
INC0698,2025-11-11 02:11:56,Suspicious File Activity,alice,10.0.0.4,file_access auto_generated_detail_1423,8,False,knowledge_articles\INC0698.md
INC0697,2025-11-11 02:10:47,Suspicious File Activity,bob,10.0.0.47,file_download auto_generated_detail_1422,8,False,knowledge_articles\INC0697.md
INC0694,2025-11-11 01:46:17,Suspicious File Activity,bob,10.0.0.33,file_download auto_generated_detail_1414,8,False,knowledge_articles\INC0694.md
INC0178,2025-11-09 04:38:06,Network Intrusion / Reconnaissance,bob,10.0.0.23,port_scan auto_generated_detail_351,8,False,knowledge_articles\INC0178.md
INC0692,2025-11-11 01:41:01,Suspicious File Activity,alice,10.0.0.9,file_download auto_generated_detail_1412,8,False,knowledge_articles\INC0692.md
INC0688,2025-11-11 01:22:10,Suspicious File Activity,admin,10.0.0.36,file_copied auto_generated_detail_1405,8,False,knowledge_articles\INC0688.md
INC0685,2025-11-11 01:03:59,Suspicious File Activity,alice,10.0.0.14,file_access auto_generated_detail_1398,8,False,knowledge_articles\INC0685.md
INC0136,2025-11-09 00:33:24,Insider / Removable Media,svc_backup,10.0.0.32,usb_insert auto_generated_detail_257,8,False,knowledge_articles\INC0136.md
INC0643,2025-11-10 22:15:47,Suspicious File Activity,alice,10.0.0.23,file_copied auto_generated_detail_1330,8,False,knowledge_articles\INC0643.md
INC0597,2025-11-10 17:55:40,Suspicious File Activity,svc_sync,10.0.0.31,file_access auto_generated_detail_1227,8,False,knowledge_articles\INC0597.md
INC0052,2025-11-08 17:35:58,Unauthorized Configuration Change,dave,10.0.0.49,config_change auto_generated_detail_100,8,False,knowledge_articles\INC0052.md
INC0600,2025-11-10 18:12:03,Suspicious File Activity,svc_backup,10.0.0.12,file_access auto_generated_detail_1234,8,False,knowledge_articles\INC0600.md
INC0040,2025-11-08 16:31:08,Network Intrusion / Reconnaissance,dave,10.0.0.41,port_scan auto_generated_detail_72,8,False,knowledge_articles\INC0040.md
INC0251,2025-11-09 11:24:03,Network Intrusion / Reconnaissance,alice,10.0.0.37,port_scan auto_generated_detail_501,8,False,knowledge_articles\INC0251.md
INC0271,2025-11-09 12:57:43,Network Intrusion / Reconnaissance,svc_sync,10.0.0.6,port_scan auto_generated_detail_538,8,False,knowledge_articles\INC0271.md
INC0594,2025-11-10 17:45:10,Suspicious File Activity,alice,10.0.0.31,file_access auto_generated_detail_1221,8,False,knowledge_articles\INC0594.md
INC0567,2025-11-10 15:04:39,Suspicious File Activity,alice,10.0.0.7,file_access auto_generated_detail_1162,8,False,knowledge_articles\INC0567.md
INC0588,2025-11-10 17:10:29,Suspicious File Activity,bob,10.0.0.42,file_access auto_generated_detail_1208,8,False,knowledge_articles\INC0588.md
INC0269,2025-11-09 12:52:09,Unauthorized Configuration Change,bob,10.0.0.2,config_change auto_generated_detail_536,8,False,knowledge_articles\INC0269.md
INC0582,2025-11-10 16:41:14,Suspicious File Activity,carol,10.0.0.49,file_access auto_generated_detail_1197,8,False,knowledge_articles\INC0582.md
INC0572,2025-11-10 15:31:38,Suspicious File Activity,dave,10.0.0.2,file_access auto_generated_detail_1170,8,False,knowledge_articles\INC0572.md
INC0573,2025-11-10 15:46:00,Suspicious File Activity,bob,10.0.0.28,file_access auto_generated_detail_1174,8,False,knowledge_articles\INC0573.md
INC0265,2025-11-09 12:25:37,Unauthorized Configuration Change,dave,10.0.0.45,config_change auto_generated_detail_527,8,False,knowledge_articles\INC0265.md
INC0578,2025-11-10 16:13:32,Suspicious File Activity,carol,10.0.0.43,file_access auto_generated_detail_1186,8,False,knowledge_articles\INC0578.md
INC0574,2025-11-10 15:51:02,Suspicious File Activity,carol,10.0.0.38,file_access auto_generated_detail_1176,8,False,knowledge_articles\INC0574.md
INC0049,2025-11-08 17:00:11,Unauthorized Configuration Change,alice,10.0.0.23,config_change auto_generated_detail_88,8,False,knowledge_articles\INC0049.md
INC0565,2025-11-10 14:57:18,Suspicious File Activity,alice,10.0.0.49,file_access auto_generated_detail_1158,8,False,knowledge_articles\INC0565.md
INC0263,2025-11-09 12:11:30,Unauthorized Configuration Change,dave,10.0.0.47,config_change auto_generated_detail_522,8,False,knowledge_articles\INC0263.md
INC0239,2025-11-09 10:26:21,Unauthorized Configuration Change,carol,10.0.0.41,config_change auto_generated_detail_480,8,False,knowledge_articles\INC0239.md
INC0237,2025-11-09 10:19:37,Insider / Removable Media,carol,10.0.0.18,usb_insert auto_generated_detail_478,8,False,knowledge_articles\INC0237.md
INC0275,2025-11-09 13:21:56,Network Intrusion / Reconnaissance,dave,10.0.0.3,port_scan auto_generated_detail_545,8,False,knowledge_articles\INC0275.md
INC0135,2025-11-09 00:27:46,Unauthorized Configuration Change,alice,10.0.0.10,config_change auto_generated_detail_255,8,False,knowledge_articles\INC0135.md
INC0610,2025-11-10 19:08:06,Suspicious File Activity,bob,10.0.0.6,file_access auto_generated_detail_1256,8,False,knowledge_articles\INC0610.md
INC0609,2025-11-10 19:05:54,Suspicious File Activity,admin,10.0.0.41,file_download auto_generated_detail_1255,8,False,knowledge_articles\INC0609.md
INC0614,2025-11-10 19:33:49,Suspicious File Activity,carol,10.0.0.35,file_access auto_generated_detail_1263,8,False,knowledge_articles\INC0614.md
INC0612,2025-11-10 19:17:15,Suspicious File Activity,dave,10.0.0.11,file_access auto_generated_detail_1258,8,False,knowledge_articles\INC0612.md
INC0608,2025-11-10 18:56:26,Suspicious File Activity,dave,10.0.0.19,file_download auto_generated_detail_1251,8,False,knowledge_articles\INC0608.md
INC0615,2025-11-10 19:36:10,Suspicious File Activity,alice,10.0.0.16,file_access auto_generated_detail_1264,8,False,knowledge_articles\INC0615.md
INC0605,2025-11-10 18:41:40,Suspicious File Activity,dave,10.0.0.3,file_access auto_generated_detail_1247,8,False,knowledge_articles\INC0605.md
INC0619,2025-11-10 19:52:08,Suspicious File Activity,alice,10.0.0.35,file_access auto_generated_detail_1271,8,False,knowledge_articles\INC0619.md
INC0015,2025-11-08 14:10:54,Suspicious File Activity,dave,10.0.0.29,file_access auto_generated_detail_24,7,False,knowledge_articles\INC0015.md
INC0733,2025-11-11 05:21:21,Anomalous User Behavior (ML),admin,10.0.0.19,"user-level aggregates: failed_logins=42, priv_esc=4",7,False,knowledge_articles\INC0733.md
INC0050,2025-11-08 17:12:39,Suspicious File Activity,bob,10.0.0.19,file_download auto_generated_detail_93,7,False,knowledge_articles\INC0050.md
INC0012,2025-11-08 13:53:01,Suspicious File Activity,svc_backup,10.0.0.38,file_download auto_generated_detail_18,7,False,knowledge_articles\INC0012.md
INC0055,2025-11-08 17:50:51,Suspicious File Activity,carol,10.0.0.26,file_access auto_generated_detail_105,7,False,knowledge_articles\INC0055.md
INC0543,2025-11-10 13:11:38,Phishing / Email Abuse,bob,10.0.0.49,email_sent auto_generated_detail_1116,7,False,knowledge_articles\INC0543.md
INC0011,2025-11-08 13:48:35,Suspicious File Activity,bob,10.0.0.42,file_access auto_generated_detail_15,7,False,knowledge_articles\INC0011.md
INC0008,2025-11-08 13:36:51,Suspicious File Activity,dave,10.0.0.7,file_download auto_generated_detail_10,7,False,knowledge_articles\INC0008.md
INC0059,2025-11-08 18:08:19,Suspicious File Activity,svc_sync,10.0.0.41,file_download auto_generated_detail_113,7,False,knowledge_articles\INC0059.md
INC0056,2025-11-08 17:55:34,Suspicious File Activity,bob,10.0.0.30,file_access auto_generated_detail_108,7,False,knowledge_articles\INC0056.md
INC0007,2025-11-08 13:27:35,Suspicious File Activity,alice,10.0.0.24,file_access auto_generated_detail_6,7,False,knowledge_articles\INC0007.md
INC0550,2025-11-10 13:52:12,Phishing / Email Abuse,dave,10.0.0.32,email_sent auto_generated_detail_1133,7,False,knowledge_articles\INC0550.md
INC0010,2025-11-08 13:43:34,Suspicious File Activity,dave,10.0.0.45,file_access auto_generated_detail_13,7,False,knowledge_articles\INC0010.md
INC0087,2025-11-08 20:16:28,Suspicious File Activity,dave,10.0.0.21,file_access auto_generated_detail_167,7,False,knowledge_articles\INC0087.md
INC0566,2025-11-10 15:01:18,Authentication Abnormality,admin,10.0.0.15,login_success auto_generated_detail_1160,7,False,knowledge_articles\INC0566.md
INC0092,2025-11-08 20:48:53,Suspicious File Activity,bob,10.0.0.10,file_access auto_generated_detail_176,7,False,knowledge_articles\INC0092.md
INC0009,2025-11-08 13:37:52,Suspicious File Activity,bob,10.0.0.31,file_access auto_generated_detail_11,7,False,knowledge_articles\INC0009.md
INC0689,2025-11-11 01:26:16,Phishing / Email Abuse,dave,10.0.0.28,email_sent auto_generated_detail_1406,7,False,knowledge_articles\INC0689.md
INC0725,2025-11-11 05:10:08,Phishing / Email Abuse,bob,10.0.0.34,email_sent auto_generated_detail_1487,7,False,knowledge_articles\INC0725.md
INC0058,2025-11-08 18:03:59,Suspicious File Activity,alice,10.0.0.17,file_access auto_generated_detail_111,7,False,knowledge_articles\INC0058.md
INC0435,2025-11-10 04:22:11,Phishing / Email Abuse,svc_sync,10.0.0.18,email_sent auto_generated_detail_904,7,False,knowledge_articles\INC0435.md
INC0057,2025-11-08 18:00:58,Suspicious File Activity,bob,10.0.0.44,file_access auto_generated_detail_110,7,False,knowledge_articles\INC0057.md
INC0507,2025-11-10 10:19:31,Phishing / Email Abuse,alice,10.0.0.16,email_sent auto_generated_detail_1044,7,False,knowledge_articles\INC0507.md
INC0020,2025-11-08 14:30:45,Suspicious File Activity,admin,10.0.0.34,file_access auto_generated_detail_31,7,False,knowledge_articles\INC0020.md
INC0083,2025-11-08 19:48:40,Suspicious File Activity,svc_sync,10.0.0.19,file_access auto_generated_detail_156,7,False,knowledge_articles\INC0083.md
INC0076,2025-11-08 19:19:02,Suspicious File Activity,dave,10.0.0.12,file_access auto_generated_detail_146,7,False,knowledge_articles\INC0076.md
